timestamp,src_ip,dst_ip,event_type,severity,vuln_count,asset_id,asset_criticality,past_incidents,auth_failures,malware_alerts,anomalous_bytes,label_high_risk
2025-09-20T23:24:35.354899,10.0.14.7,172.16.110.125,malware_alert,medium,0,asset-028,5,0,2,9,0.749,1
2025-09-21T00:24:35.354899,10.0.133.1,172.16.182.60,vuln_found,high,8,asset-013,4,0,2,2,1.758,0
2025-09-21T01:24:35.354899,10.0.247.213,172.16.119.139,brute_force,low,4,asset-010,5,2,6,1,1.905,0
2025-09-21T02:24:35.354899,10.0.228.181,172.16.110.210,vuln_found,low,3,asset-016,5,1,1,1,0.416,0
2025-09-21T03:24:35.354899,10.0.13.63,172.16.75.185,vuln_found,low,0,asset-039,4,0,1,2,0.083,0
2025-09-21T04:24:35.354899,10.0.181.37,172.16.238.50,normal,medium,4,asset-019,2,0,2,2,0.196,0
2025-09-21T05:24:35.354899,10.0.239.39,172.16.163.129,vuln_found,high,6,asset-030,3,1,0,1,0.895,0
2025-09-21T06:24:35.354899,10.0.154.246,172.16.253.120,vuln_found,low,2,asset-007,2,2,1,0,0.06,0
2025-09-21T07:24:35.354899,10.0.107.109,172.16.232.156,port_scan,low,5,asset-018,4,0,1,1,1.183,0
2025-09-21T08:24:35.354899,10.0.0.252,172.16.77.158,port_scan,medium,12,asset-032,2,0,1,2,0.588,0
2025-09-21T09:24:35.354899,10.0.142.199,172.16.216.134,vuln_found,low,9,asset-035,5,0,0,2,1.228,0
2025-09-21T10:24:35.354899,10.0.3.195,172.16.170.213,brute_force,low,0,asset-039,4,1,4,1,1.26,0
2025-09-21T11:24:35.354899,10.0.72.253,172.16.61.162,data_exfil,low,4,asset-025,3,0,2,2,0.746,1
2025-09-21T12:24:35.354899,10.0.131.193,172.16.88.149,malware_alert,medium,1,asset-015,5,2,2,2,1.4,0
2025-09-21T13:24:35.354899,10.0.115.242,172.16.73.231,port_scan,low,5,asset-027,4,1,2,0,0.281,0
2025-09-21T14:24:35.354899,10.0.101.183,172.16.62.40,normal,low,2,asset-037,3,2,0,1,0.494,0
2025-09-21T15:24:35.354899,10.0.52.101,172.16.141.19,malware_alert,medium,4,asset-011,4,3,1,8,0.161,0
2025-09-21T16:24:35.354899,10.0.67.238,172.16.118.145,normal,high,4,asset-023,2,1,1,0,1.162,0
2025-09-21T17:24:35.354899,10.0.103.130,172.16.196.120,phishing_click,low,6,asset-020,3,2,0,0,0.708,0
2025-09-21T18:24:35.354899,10.0.77.121,172.16.18.18,data_exfil,medium,0,asset-008,4,0,1,2,7.561,0
2025-09-21T19:24:35.354899,10.0.29.37,172.16.130.149,normal,medium,7,asset-022,4,0,1,2,1.682,0
2025-09-21T20:24:35.354899,10.0.158.42,172.16.245.76,data_exfil,low,0,asset-010,4,2,2,1,7.574,0
2025-09-21T21:24:35.354899,10.0.83.68,172.16.2.59,normal,medium,6,asset-003,4,3,4,0,1.57,0
2025-09-21T22:24:35.354899,10.0.86.179,172.16.140.253,normal,low,4,asset-012,5,0,0,2,1.193,0
2025-09-21T23:24:35.354899,10.0.224.75,172.16.19.193,normal,low,5,asset-048,4,0,0,0,1.114,0
2025-09-22T00:24:35.354899,10.0.178.123,172.16.75.251,normal,medium,4,asset-006,3,0,1,4,0.62,0
2025-09-22T01:24:35.354899,10.0.184.47,172.16.2.143,normal,medium,6,asset-002,1,1,1,3,0.241,0
2025-09-22T02:24:35.354899,10.0.0.5,172.16.98.144,normal,medium,2,asset-030,4,1,1,1,0.099,0
2025-09-22T03:24:35.354899,10.0.221.100,172.16.7.184,brute_force,low,3,asset-036,1,4,2,2,1.125,0
2025-09-22T04:24:35.354899,10.0.140.46,172.16.214.164,data_exfil,high,5,asset-047,4,2,2,0,4.902,0
2025-09-22T05:24:35.354899,10.0.148.204,172.16.39.203,phishing_click,high,2,asset-037,3,1,1,2,1.182,0
2025-09-22T06:24:35.354899,10.0.199.158,172.16.152.66,port_scan,low,6,asset-010,3,0,0,2,0.407,0
2025-09-22T07:24:35.354899,10.0.69.239,172.16.100.221,malware_alert,high,1,asset-026,5,0,0,6,1.03,0
2025-09-22T08:24:35.354899,10.0.168.99,172.16.110.149,port_scan,low,5,asset-005,3,1,0,0,0.919,0
2025-09-22T09:24:35.354899,10.0.79.134,172.16.236.156,malware_alert,medium,6,asset-034,1,2,0,4,0.142,0
2025-09-22T10:24:35.354899,10.0.64.197,172.16.107.162,data_exfil,medium,5,asset-024,1,1,0,0,4.212,0
2025-09-22T11:24:35.354899,10.0.212.77,172.16.84.53,malware_alert,medium,5,asset-001,2,1,2,8,0.426,0
2025-09-22T12:24:35.354899,10.0.12.60,172.16.195.126,vuln_found,low,6,asset-011,1,2,0,1,1.086,0
2025-09-22T13:24:35.354899,10.0.51.174,172.16.199.245,malware_alert,medium,7,asset-048,1,1,2,2,0.848,0
2025-09-22T14:24:35.354899,10.0.201.206,172.16.240.237,malware_alert,medium,8,asset-023,1,0,0,3,0.375,1
2025-09-22T15:24:35.354899,10.0.196.76,172.16.157.47,normal,medium,4,asset-017,4,3,1,1,1.839,0
2025-09-22T16:24:35.354899,10.0.238.96,172.16.42.234,vuln_found,high,0,asset-015,5,0,2,1,0.381,0
2025-09-22T17:24:35.354899,10.0.0.235,172.16.221.247,vuln_found,high,2,asset-049,3,4,0,1,0.531,0
2025-09-22T18:24:35.354899,10.0.144.240,172.16.210.154,normal,medium,6,asset-009,3,0,0,2,0.067,0
2025-09-22T19:24:35.354899,10.0.225.70,172.16.86.39,data_exfil,medium,5,asset-013,5,1,0,1,4.487,0
2025-09-22T20:24:35.354899,10.0.56.247,172.16.203.189,brute_force,medium,0,asset-045,2,1,7,3,0.337,0
2025-09-22T21:24:35.354899,10.0.216.175,172.16.147.110,port_scan,medium,0,asset-030,4,3,0,2,0.553,0
2025-09-22T22:24:35.354899,10.0.33.220,172.16.65.232,normal,high,6,asset-041,4,1,3,0,0.932,0
2025-09-22T23:24:35.354899,10.0.171.34,172.16.15.93,phishing_click,medium,8,asset-009,3,1,1,3,1.716,0
2025-09-23T00:24:35.354899,10.0.30.59,172.16.141.72,normal,low,0,asset-021,2,0,0,1,0.563,0
2025-09-23T01:24:35.354899,10.0.173.192,172.16.49.167,brute_force,low,4,asset-017,5,1,5,0,0.24,0
2025-09-23T02:24:35.354899,10.0.75.14,172.16.177.171,vuln_found,low,1,asset-032,4,4,1,1,0.656,0
2025-09-23T03:24:35.354899,10.0.73.166,172.16.34.127,brute_force,low,1,asset-037,5,2,4,1,1.3,0
2025-09-23T04:24:35.354899,10.0.239.62,172.16.73.72,brute_force,low,4,asset-003,3,2,3,0,1.87,0
2025-09-23T05:24:35.354899,10.0.184.13,172.16.59.28,brute_force,high,2,asset-018,4,3,3,0,0.538,1
2025-09-23T06:24:35.354899,10.0.46.183,172.16.77.64,vuln_found,low,10,asset-018,1,1,0,2,0.204,0
2025-09-23T07:24:35.354899,10.0.215.153,172.16.49.58,normal,medium,4,asset-043,3,3,3,1,0.888,0
2025-09-23T08:24:35.354899,10.0.198.168,172.16.79.151,port_scan,medium,5,asset-012,5,2,0,0,0.4,0
2025-09-23T09:24:35.354899,10.0.91.31,172.16.107.42,vuln_found,medium,2,asset-003,1,0,0,1,0.233,0
2025-09-23T10:24:35.354899,10.0.243.96,172.16.118.133,phishing_click,medium,4,asset-038,5,2,0,0,1.595,0
2025-09-23T11:24:35.354899,10.0.115.190,172.16.63.16,normal,low,0,asset-019,4,1,0,0,1.008,0
2025-09-23T12:24:35.354899,10.0.233.209,172.16.39.118,normal,low,8,asset-049,5,1,2,1,0.013,0
2025-09-23T13:24:35.354899,10.0.13.69,172.16.182.143,brute_force,medium,4,asset-027,2,1,3,0,1.643,0
2025-09-23T14:24:35.354899,10.0.38.244,172.16.12.52,normal,medium,6,asset-003,2,0,2,0,0.314,0
2025-09-23T15:24:35.354899,10.0.195.73,172.16.89.245,port_scan,low,4,asset-040,1,1,0,1,0.872,0
2025-09-23T16:24:35.354899,10.0.178.223,172.16.249.187,normal,low,8,asset-007,2,0,0,1,0.742,0
2025-09-23T17:24:35.354899,10.0.242.143,172.16.113.45,vuln_found,medium,4,asset-023,5,3,1,0,0.272,0
2025-09-23T18:24:35.354899,10.0.167.38,172.16.48.87,port_scan,low,4,asset-007,2,1,0,0,0.063,0
2025-09-23T19:24:35.354899,10.0.130.129,172.16.253.56,vuln_found,low,10,asset-021,5,2,1,0,3.083,0
2025-09-23T20:24:35.354899,10.0.106.38,172.16.10.118,vuln_found,low,2,asset-003,2,1,1,2,0.411,1
2025-09-23T21:24:35.354899,10.0.69.244,172.16.215.16,brute_force,medium,7,asset-025,5,0,6,3,0.88,1
2025-09-23T22:24:35.354899,10.0.83.36,172.16.178.180,port_scan,high,0,asset-007,2,0,1,1,0.723,0
2025-09-23T23:24:35.354899,10.0.102.172,172.16.144.95,brute_force,low,0,asset-039,2,1,8,0,1.696,0
2025-09-24T00:24:35.354899,10.0.205.20,172.16.91.176,phishing_click,low,1,asset-003,1,3,2,2,0.128,0
2025-09-24T01:24:35.354899,10.0.109.61,172.16.75.192,normal,low,4,asset-013,1,0,0,2,0.821,0
2025-09-24T02:24:35.354899,10.0.109.176,172.16.118.138,normal,low,3,asset-003,2,0,0,0,0.274,0
2025-09-24T03:24:35.354899,10.0.25.126,172.16.173.108,normal,high,2,asset-039,2,1,0,0,0.561,1
2025-09-24T04:24:35.354899,10.0.65.14,172.16.97.7,vuln_found,low,7,asset-035,5,1,2,0,0.76,1
2025-09-24T05:24:35.354899,10.0.248.44,172.16.102.177,brute_force,high,0,asset-035,4,2,6,0,0.454,1
2025-09-24T06:24:35.354899,10.0.153.78,172.16.210.69,data_exfil,low,3,asset-024,5,1,1,2,6.927,0
2025-09-24T07:24:35.354899,10.0.162.4,172.16.132.229,normal,medium,4,asset-009,1,0,2,1,0.396,0
2025-09-24T08:24:35.354899,10.0.67.62,172.16.132.127,normal,low,4,asset-012,4,1,0,0,1.705,0
2025-09-24T09:24:35.354899,10.0.230.29,172.16.239.179,brute_force,medium,1,asset-033,5,0,6,1,0.979,0
2025-09-24T10:24:35.354899,10.0.40.113,172.16.191.151,data_exfil,low,9,asset-016,5,2,1,0,7.577,0
2025-09-24T11:24:35.354899,10.0.67.126,172.16.245.194,normal,high,5,asset-036,2,1,0,0,0.456,0
2025-09-24T12:24:35.354899,10.0.87.121,172.16.190.182,malware_alert,low,0,asset-047,5,1,0,5,0.511,0
2025-09-24T13:24:35.354899,10.0.167.21,172.16.71.133,port_scan,high,3,asset-050,1,1,0,1,0.88,1
2025-09-24T14:24:35.354899,10.0.6.209,172.16.49.77,brute_force,medium,2,asset-005,5,0,2,1,1.155,0
2025-09-24T15:24:35.354899,10.0.96.185,172.16.128.20,brute_force,high,5,asset-008,2,1,2,2,0.659,0
2025-09-24T16:24:35.354899,10.0.197.55,172.16.51.153,data_exfil,medium,6,asset-007,3,1,0,1,4.785,0
2025-09-24T17:24:35.354899,10.0.129.55,172.16.96.76,malware_alert,medium,0,asset-034,1,1,0,9,0.462,1
2025-09-24T18:24:35.354899,10.0.171.52,172.16.11.190,normal,medium,5,asset-042,2,3,1,0,1.578,0
2025-09-24T19:24:35.354899,10.0.198.166,172.16.22.156,brute_force,low,1,asset-010,2,2,5,1,0.788,0
2025-09-24T20:24:35.354899,10.0.191.14,172.16.170.116,port_scan,low,6,asset-032,2,1,3,1,1.215,1
2025-09-24T21:24:35.354899,10.0.84.108,172.16.210.253,vuln_found,medium,7,asset-006,1,1,0,4,1.1,0
2025-09-24T22:24:35.354899,10.0.185.110,172.16.235.121,malware_alert,low,3,asset-010,5,0,0,8,0.344,0
2025-09-24T23:24:35.354899,10.0.124.58,172.16.145.7,port_scan,low,6,asset-009,5,2,0,1,0.484,0
2025-09-25T00:24:35.354899,10.0.20.197,172.16.38.48,port_scan,low,2,asset-036,2,0,1,2,0.058,0
2025-09-25T01:24:35.354899,10.0.225.104,172.16.210.179,normal,medium,6,asset-049,4,2,0,0,0.486,0
2025-09-25T02:24:35.354899,10.0.232.12,172.16.245.116,normal,medium,9,asset-016,4,1,3,2,0.329,0
2025-09-25T03:24:35.354899,10.0.240.54,172.16.224.148,normal,low,3,asset-013,4,1,1,0,0.408,0
2025-09-25T04:24:35.354899,10.0.54.45,172.16.94.15,phishing_click,low,2,asset-031,5,2,3,1,0.284,0
2025-09-25T05:24:35.354899,10.0.189.200,172.16.212.44,brute_force,low,5,asset-011,2,0,4,4,1.037,0
2025-09-25T06:24:35.354899,10.0.206.212,172.16.110.151,brute_force,low,6,asset-012,4,0,3,0,1.405,0
2025-09-25T07:24:35.354899,10.0.91.88,172.16.178.65,normal,low,9,asset-045,2,0,1,1,0.431,0
2025-09-25T08:24:35.354899,10.0.44.217,172.16.87.234,data_exfil,high,7,asset-026,1,1,0,2,3.944,0
2025-09-25T09:24:35.354899,10.0.213.226,172.16.98.164,malware_alert,high,4,asset-037,5,2,3,7,0.263,0
2025-09-25T10:24:35.354899,10.0.96.37,172.16.204.110,normal,high,0,asset-025,2,1,0,0,0.419,0
2025-09-25T11:24:35.354899,10.0.5.192,172.16.198.63,phishing_click,low,9,asset-038,5,0,4,1,0.937,0
2025-09-25T12:24:35.354899,10.0.163.226,172.16.171.132,malware_alert,low,2,asset-048,4,1,1,4,0.669,0
2025-09-25T13:24:35.354899,10.0.42.37,172.16.96.205,brute_force,medium,6,asset-003,1,0,3,1,1.458,0
2025-09-25T14:24:35.354899,10.0.101.231,172.16.21.194,port_scan,low,0,asset-020,5,1,0,1,0.035,0
2025-09-25T15:24:35.354899,10.0.153.82,172.16.202.6,phishing_click,high,3,asset-013,1,0,1,3,0.249,0
2025-09-25T16:24:35.354899,10.0.120.129,172.16.75.136,vuln_found,medium,0,asset-038,5,0,1,2,0.904,0
2025-09-25T17:24:35.354899,10.0.96.129,172.16.150.36,normal,medium,6,asset-018,1,1,0,2,0.633,0
2025-09-25T18:24:35.354899,10.0.95.202,172.16.29.83,port_scan,low,1,asset-047,5,0,1,1,1.332,0
2025-09-25T19:24:35.354899,10.0.69.252,172.16.46.33,data_exfil,low,8,asset-034,5,2,0,0,7.217,0
2025-09-25T20:24:35.354899,10.0.154.75,172.16.66.100,data_exfil,high,0,asset-014,5,3,0,0,6.654,0
2025-09-25T21:24:35.354899,10.0.8.27,172.16.72.78,phishing_click,low,1,asset-032,2,2,1,1,0.278,0
2025-09-25T22:24:35.354899,10.0.156.100,172.16.137.182,port_scan,medium,0,asset-010,3,0,1,1,0.192,0
2025-09-25T23:24:35.354899,10.0.45.133,172.16.185.122,brute_force,high,8,asset-023,5,0,4,0,0.68,0
2025-09-26T00:24:35.354899,10.0.139.10,172.16.114.229,normal,medium,4,asset-035,4,2,1,1,1.032,0
2025-09-26T01:24:35.354899,10.0.124.21,172.16.28.119,normal,medium,10,asset-033,4,2,1,1,1.642,1
2025-09-26T02:24:35.354899,10.0.27.206,172.16.166.237,normal,low,4,asset-017,4,1,2,2,0.07,0
2025-09-26T03:24:35.354899,10.0.145.22,172.16.188.98,vuln_found,medium,3,asset-050,2,0,0,0,0.241,0
2025-09-26T04:24:35.354899,10.0.15.172,172.16.236.220,malware_alert,low,4,asset-028,1,2,3,4,0.279,1
2025-09-26T05:24:35.354899,10.0.92.223,172.16.164.155,phishing_click,low,1,asset-039,3,3,2,0,0.097,0
2025-09-26T06:24:35.354899,10.0.134.178,172.16.120.135,phishing_click,high,1,asset-031,1,3,3,2,1.305,0
2025-09-26T07:24:35.354899,10.0.155.120,172.16.160.117,data_exfil,low,4,asset-044,1,0,0,2,10.319,0
2025-09-26T08:24:35.354899,10.0.90.187,172.16.101.114,brute_force,medium,4,asset-044,1,0,1,1,0.301,0
2025-09-26T09:24:35.354899,10.0.27.239,172.16.172.87,normal,medium,3,asset-022,3,0,2,1,1.388,0
2025-09-26T10:24:35.354899,10.0.253.224,172.16.153.114,vuln_found,medium,4,asset-028,2,3,0,0,0.365,0
2025-09-26T11:24:35.354899,10.0.194.136,172.16.9.119,vuln_found,low,7,asset-050,2,1,2,1,0.901,0
2025-09-26T12:24:35.354899,10.0.166.69,172.16.73.163,normal,medium,7,asset-019,3,0,1,1,0.366,0
2025-09-26T13:24:35.354899,10.0.136.107,172.16.241.39,vuln_found,low,0,asset-006,1,0,2,2,0.063,0
2025-09-26T14:24:35.354899,10.0.201.158,172.16.154.252,brute_force,high,7,asset-050,2,1,4,2,0.456,1
2025-09-26T15:24:35.354899,10.0.60.49,172.16.46.20,normal,high,2,asset-040,2,0,1,0,0.233,0
2025-09-26T16:24:35.354899,10.0.187.191,172.16.131.192,normal,medium,2,asset-028,2,1,0,1,0.958,0
2025-09-26T17:24:35.354899,10.0.137.135,172.16.246.53,malware_alert,medium,5,asset-016,4,0,1,6,0.772,0
2025-09-26T18:24:35.354899,10.0.29.3,172.16.249.60,vuln_found,medium,5,asset-041,4,5,1,0,0.209,0
2025-09-26T19:24:35.354899,10.0.205.139,172.16.226.106,port_scan,medium,0,asset-012,5,1,1,2,2.269,1
2025-09-26T20:24:35.354899,10.0.106.180,172.16.181.135,normal,medium,0,asset-024,3,1,2,1,0.584,0
2025-09-26T21:24:35.354899,10.0.157.198,172.16.87.74,normal,low,1,asset-048,3,0,1,0,0.951,0
2025-09-26T22:24:35.354899,10.0.96.166,172.16.57.145,port_scan,low,0,asset-038,2,0,0,0,1.501,0
2025-09-26T23:24:35.354899,10.0.215.55,172.16.125.1,normal,medium,5,asset-024,5,0,2,0,0.432,0
2025-09-27T00:24:35.354899,10.0.88.12,172.16.157.179,malware_alert,medium,3,asset-046,5,2,0,3,0.118,0
2025-09-27T01:24:35.354899,10.0.39.84,172.16.126.27,phishing_click,high,4,asset-013,4,0,0,1,2.051,0
2025-09-27T02:24:35.354899,10.0.55.96,172.16.13.120,brute_force,low,7,asset-044,3,0,3,1,0.596,0
2025-09-27T03:24:35.354899,10.0.20.96,172.16.247.160,malware_alert,high,6,asset-012,2,2,1,5,0.371,0
2025-09-27T04:24:35.354899,10.0.44.239,172.16.167.89,phishing_click,high,3,asset-047,3,0,1,0,1.34,0
2025-09-27T05:24:35.354899,10.0.62.46,172.16.23.154,brute_force,low,7,asset-040,2,1,5,1,1.848,0
2025-09-27T06:24:35.354899,10.0.199.244,172.16.218.108,normal,medium,1,asset-005,2,1,3,0,0.134,0
2025-09-27T07:24:35.354899,10.0.234.50,172.16.245.33,vuln_found,low,5,asset-016,4,1,0,3,1.199,0
2025-09-27T08:24:35.354899,10.0.36.188,172.16.180.86,normal,low,5,asset-048,4,1,4,2,0.184,0
2025-09-27T09:24:35.354899,10.0.125.106,172.16.182.228,normal,high,0,asset-043,3,1,2,1,1.272,0
2025-09-27T10:24:35.354899,10.0.100.57,172.16.52.243,brute_force,low,2,asset-003,1,0,3,1,0.316,0
2025-09-27T11:24:35.354899,10.0.8.167,172.16.210.60,malware_alert,medium,1,asset-006,4,1,1,5,0.6,1
2025-09-27T12:24:35.354899,10.0.190.163,172.16.53.77,vuln_found,high,1,asset-045,2,0,0,1,0.434,0
2025-09-27T13:24:35.354899,10.0.17.60,172.16.108.40,vuln_found,high,4,asset-010,2,3,1,2,0.062,0
2025-09-27T14:24:35.354899,10.0.205.248,172.16.28.25,malware_alert,low,0,asset-010,4,1,0,5,0.868,1
2025-09-27T15:24:35.354899,10.0.218.215,172.16.207.21,brute_force,high,1,asset-007,4,2,6,2,1.272,0
2025-09-27T16:24:35.354899,10.0.156.103,172.16.113.208,normal,low,0,asset-039,3,1,1,2,0.551,0
2025-09-27T17:24:35.354899,10.0.35.69,172.16.60.177,vuln_found,low,7,asset-042,4,0,0,0,0.177,0
2025-09-27T18:24:35.354899,10.0.129.129,172.16.253.153,port_scan,medium,6,asset-039,1,0,1,0,1.259,0
2025-09-27T19:24:35.354899,10.0.185.223,172.16.1.13,malware_alert,medium,2,asset-043,4,0,1,1,0.899,0
2025-09-27T20:24:35.354899,10.0.136.241,172.16.211.75,vuln_found,medium,2,asset-014,5,0,0,1,0.528,0
2025-09-27T21:24:35.354899,10.0.180.71,172.16.166.17,normal,medium,3,asset-023,1,0,1,1,0.272,0
2025-09-27T22:24:35.354899,10.0.223.69,172.16.161.33,vuln_found,medium,8,asset-050,5,0,1,1,0.549,0
2025-09-27T23:24:35.354899,10.0.111.203,172.16.128.11,normal,low,0,asset-038,3,1,1,0,0.563,0
2025-09-28T00:24:35.354899,10.0.52.144,172.16.228.224,vuln_found,medium,2,asset-009,5,0,2,0,0.426,0
2025-09-28T01:24:35.354899,10.0.98.101,172.16.214.204,malware_alert,low,4,asset-007,4,0,1,3,0.41,0
2025-09-28T02:24:35.354899,10.0.218.150,172.16.113.69,brute_force,medium,7,asset-037,2,1,7,1,2.141,0
2025-09-28T03:24:35.354899,10.0.250.74,172.16.230.236,vuln_found,medium,9,asset-021,2,3,3,0,0.099,0
2025-09-28T04:24:35.354899,10.0.247.20,172.16.155.152,brute_force,high,8,asset-001,3,0,4,1,0.09,1
2025-09-28T05:24:35.354899,10.0.65.172,172.16.15.114,vuln_found,medium,1,asset-019,3,1,0,0,0.223,0
2025-09-28T06:24:35.354899,10.0.208.136,172.16.56.233,vuln_found,medium,2,asset-014,3,0,1,1,0.051,0
2025-09-28T07:24:35.354899,10.0.82.101,172.16.22.211,malware_alert,low,1,asset-019,3,1,3,3,1.012,1
2025-09-28T08:24:35.354899,10.0.84.176,172.16.34.232,normal,low,2,asset-044,1,1,1,0,1.143,0
2025-09-28T09:24:35.354899,10.0.104.214,172.16.171.139,port_scan,medium,0,asset-037,2,1,0,1,0.103,0
2025-09-28T10:24:35.354899,10.0.83.67,172.16.213.59,data_exfil,medium,0,asset-046,4,1,1,1,9.155,0
2025-09-28T11:24:35.354899,10.0.51.63,172.16.226.89,brute_force,medium,3,asset-027,3,0,4,0,1.876,0
2025-09-28T12:24:35.354899,10.0.46.198,172.16.115.159,port_scan,low,3,asset-036,1,0,3,3,0.73,0
2025-09-28T13:24:35.354899,10.0.214.102,172.16.17.141,vuln_found,high,3,asset-018,1,1,1,0,0.581,0
2025-09-28T14:24:35.354899,10.0.57.5,172.16.179.221,malware_alert,high,0,asset-013,3,0,0,5,0.457,0
2025-09-28T15:24:35.354899,10.0.16.34,172.16.194.220,phishing_click,medium,8,asset-047,4,1,0,1,1.113,0
2025-09-28T16:24:35.354899,10.0.249.9,172.16.192.43,normal,low,8,asset-023,4,1,1,0,0.471,0
2025-09-28T17:24:35.354899,10.0.125.213,172.16.150.139,data_exfil,medium,13,asset-008,2,1,1,1,3.324,1
2025-09-28T18:24:35.354899,10.0.118.203,172.16.32.88,normal,medium,5,asset-045,4,1,2,2,1.38,0
2025-09-28T19:24:35.354899,10.0.215.103,172.16.168.7,phishing_click,low,0,asset-030,5,0,0,2,0.538,0
2025-09-28T20:24:35.354899,10.0.98.211,172.16.33.39,normal,low,0,asset-036,3,2,3,2,0.404,0
2025-09-28T21:24:35.354899,10.0.65.60,172.16.250.244,malware_alert,medium,0,asset-037,1,1,1,3,0.005,0
2025-09-28T22:24:35.354899,10.0.202.72,172.16.60.249,phishing_click,high,7,asset-001,1,1,0,0,0.979,0
2025-09-28T23:24:35.354899,10.0.240.100,172.16.142.227,brute_force,low,4,asset-034,2,2,2,1,0.413,0
2025-09-29T00:24:35.354899,10.0.224.170,172.16.98.167,phishing_click,high,0,asset-004,4,1,1,2,0.247,0
2025-09-29T01:24:35.354899,10.0.97.30,172.16.159.34,brute_force,medium,3,asset-003,2,1,6,0,0.617,0
2025-09-29T02:24:35.354899,10.0.18.5,172.16.88.119,malware_alert,high,5,asset-004,1,2,1,2,3.018,0
2025-09-29T03:24:35.354899,10.0.220.161,172.16.192.111,vuln_found,low,1,asset-034,5,0,0,0,1.132,0
2025-09-29T04:24:35.354899,10.0.114.254,172.16.75.61,data_exfil,medium,0,asset-036,2,1,2,1,7.801,1
2025-09-29T05:24:35.354899,10.0.86.58,172.16.209.131,normal,medium,1,asset-010,5,3,1,0,0.059,0
2025-09-29T06:24:35.354899,10.0.127.174,172.16.121.4,vuln_found,medium,8,asset-024,5,2,1,0,0.203,0
2025-09-29T07:24:35.354899,10.0.158.250,172.16.55.168,normal,low,7,asset-001,2,0,1,0,0.198,0
2025-09-29T08:24:35.354899,10.0.251.29,172.16.232.221,vuln_found,high,1,asset-021,2,1,1,0,2.288,0
2025-09-29T09:24:35.354899,10.0.76.199,172.16.56.157,normal,low,2,asset-044,1,0,0,0,0.653,0
2025-09-29T10:24:35.354899,10.0.154.44,172.16.218.7,normal,medium,10,asset-045,5,2,0,0,0.783,1
2025-09-29T11:24:35.354899,10.0.109.220,172.16.44.66,malware_alert,high,0,asset-027,2,1,2,5,0.795,0
2025-09-29T12:24:35.354899,10.0.26.155,172.16.230.54,phishing_click,low,4,asset-036,1,1,3,2,0.269,0
2025-09-29T13:24:35.354899,10.0.34.188,172.16.234.70,brute_force,medium,1,asset-006,2,0,3,0,0.364,0
2025-09-29T14:24:35.354899,10.0.210.111,172.16.229.89,brute_force,low,4,asset-005,5,0,6,2,1.397,0
2025-09-29T15:24:35.354899,10.0.67.102,172.16.8.213,vuln_found,medium,0,asset-009,3,0,0,0,0.301,0
2025-09-29T16:24:35.354899,10.0.18.203,172.16.246.149,data_exfil,low,3,asset-003,5,1,1,1,15.437,1
2025-09-29T17:24:35.354899,10.0.216.63,172.16.172.166,phishing_click,low,6,asset-008,3,0,1,0,2.261,0
2025-09-29T18:24:35.354899,10.0.220.101,172.16.154.222,normal,low,6,asset-047,1,1,3,0,0.219,0
2025-09-29T19:24:35.354899,10.0.157.79,172.16.166.144,malware_alert,low,8,asset-006,3,0,2,4,1.002,0
2025-09-29T20:24:35.354899,10.0.246.146,172.16.147.155,brute_force,low,4,asset-009,4,1,5,1,0.763,0
2025-09-29T21:24:35.354899,10.0.93.52,172.16.251.232,normal,medium,3,asset-028,2,0,1,1,0.698,0
2025-09-29T22:24:35.354899,10.0.163.205,172.16.36.250,vuln_found,medium,2,asset-008,4,0,1,1,0.345,0
2025-09-29T23:24:35.354899,10.0.74.170,172.16.243.188,malware_alert,low,4,asset-013,2,1,2,5,0.73,0
2025-09-30T00:24:35.354899,10.0.253.218,172.16.121.72,data_exfil,low,7,asset-014,2,0,0,2,9.571,0
2025-09-30T01:24:35.354899,10.0.145.203,172.16.209.119,data_exfil,low,4,asset-048,4,2,2,0,7.072,1
2025-09-30T02:24:35.354899,10.0.153.76,172.16.226.234,malware_alert,medium,0,asset-022,2,1,1,2,0.692,0
2025-09-30T03:24:35.354899,10.0.245.12,172.16.75.157,phishing_click,medium,2,asset-015,4,0,1,2,0.55,0
2025-09-30T04:24:35.354899,10.0.76.218,172.16.129.36,normal,low,6,asset-005,5,0,2,1,0.077,0
2025-09-30T05:24:35.354899,10.0.198.85,172.16.152.48,brute_force,medium,3,asset-003,3,0,4,1,1.053,0
2025-09-30T06:24:35.354899,10.0.96.159,172.16.11.181,normal,medium,0,asset-049,4,1,2,0,1.485,0
2025-09-30T07:24:35.354899,10.0.33.8,172.16.88.184,normal,high,6,asset-029,2,2,0,1,1.209,0
2025-09-30T08:24:35.354899,10.0.169.89,172.16.134.62,malware_alert,low,0,asset-050,3,1,0,3,0.912,0
2025-09-30T09:24:35.354899,10.0.90.249,172.16.131.99,port_scan,high,11,asset-014,2,1,1,2,1.502,0
2025-09-30T10:24:35.354899,10.0.21.230,172.16.199.157,vuln_found,low,4,asset-006,4,1,1,4,0.426,1
2025-09-30T11:24:35.354899,10.0.175.113,172.16.197.43,data_exfil,low,6,asset-032,4,2,2,2,6.714,0
2025-09-30T12:24:35.354899,10.0.160.116,172.16.53.132,vuln_found,medium,3,asset-027,3,0,0,2,0.898,0
